cluster,station_name,state,district,date_of_record,avg_temp,min_temp,max_temp,relative_humidity,wind_speed,air_pressure,rainfall,elevation,latitude,longitude,is_injected,anomaly_category,anomaly_type,affected_feature,severity,anomaly_id,event_start,event_end,description,original_value,modified_value,avg_temp_rolling_mean_7d,avg_temp_rolling_std_7d,air_pressure_rolling_mean_7d,air_pressure_rolling_std_7d,relative_humidity_rolling_mean_7d,relative_humidity_rolling_std_7d
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-07-26,27.9,26.1,29.4,66.93793012682131,35.1,1006.6,10.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.471428571428568,0.42314018840989065,1007.8857142857142,1.2171395036863664,60.9830775227469,3.4937366194101003
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-07-27,28.1,26.1,29.4,67.89595520385387,34.1,1007.4,12.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.37142857142857,0.4151878519187408,1007.8285714285714,1.2311434870556874,62.13409649952304,4.2903344580525395
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-07-28,27.5,26.0,30.0,63.44947368201837,32.5,1007.1,6.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.185714285714283,0.4775931721614088,1007.6142857142858,1.2047524938484384,62.48329023813253,4.282598282186677
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-07-29,26.8,25.1,28.2,69.46742371132841,30.5,1007.2,29.8,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.885714285714283,0.5984105932344597,1007.3142857142858,0.9494359227637568,64.24454322203528,4.253288434637994
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-07-30,27.2,25.4,29.4,66.93132699540001,26.8,1008.6,14.8,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.67142857142857,0.521901286050291,1007.2285714285715,0.7587583842831803,65.51582808431762,3.313026545315458
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-07-31,27.8,26.2,29.3,64.43752345196098,28.5,1009.7,5.7,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.614285714285717,0.4740906081772813,1007.5428571428572,1.2108635250084836,66.20500327999714,2.192981259863048
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-08-01,27.6,25.7,29.2,67.10140491622946,24.8,1009.8,15.4,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.557142857142857,0.442933941113661,1008.0571428571428,1.3062122630703985,66.60300544108749,2.040386300907787
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-08-02,27.1,24.8,29.0,63.925748740915935,19.3,1009.8,5.4,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.442857142857143,0.4429339411136704,1008.5142857142857,1.270732821944265,66.17269381452958,2.263419601820687
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-08-03,26.7,24.6,28.8,66.37381844948729,20.4,1010.5,11.2,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.242857142857144,0.41173269183274325,1008.9571428571428,1.3550610599506407,65.95524570676292,2.1400251287188525
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-08-04,27.4,26.1,29.2,67.73133088653314,17.0,1010.4,11.5,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.22857142857143,0.4029651999627023,1009.4285714285714,1.161485092048661,66.56693959312217,1.903271068486655
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-08-05,27.3,26.0,28.4,63.935510646890975,21.3,1009.9,1.5,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.3,0.3559026084010763,1009.8142857142857,0.620291790019254,65.77666629820256,1.6265777763598193
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-08-06,27.3,25.9,29.0,68.50972414325295,24.0,1009.3,9.5,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.314285714285717,0.35321651258389214,1009.9142857142857,0.41403933560942835,66.00215160503868,1.8997802534693238
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-08-07,27.7,26.4,28.7,65.22901843887027,18.5,1009.1,1.5,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.3,0.33166247903557483,1009.8285714285714,0.5154748157938019,66.11522231745428,1.8126945321819825
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-08-08,28.2,26.7,29.6,66.7528995374757,16.0,1010.0,1.6,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.385714285714283,0.4705619740571773,1009.8571428571429,0.5191568255615651,66.06543583477519,1.785678865484086
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-08-09,28.2,26.8,29.8,64.50404237531332,13.0,1010.0,1.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.542857142857144,0.538074167307643,1009.8857142857142,0.5209880722549248,66.14804921111767,1.6804665993797978
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-08-10,27.6,25.8,29.1,66.33621104169134,18.9,1009.4,4.2,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.67142857142857,0.390360029179405,1009.7285714285714,0.4680252333486492,66.14267672428967,1.679684446057971
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-08-11,26.9,25.3,29.4,73.16671608814652,16.7,1008.4,12.9,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.6,0.48304589153964733,1009.4428571428572,0.5855400437722335,66.91916032452016,3.149625863966022
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-08-12,27.9,26.9,29.1,68.84822680614656,21.2,1007.7,3.5,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.685714285714287,0.474090608177274,1009.1285714285714,0.8360906763332904,67.62097691869953,2.912392054264001
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-08-13,27.7,25.0,30.0,67.24402562783494,17.0,1008.7,4.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.74285714285714,0.44293394111364354,1009.0428571428572,0.8462803768222285,67.44016284506837,2.887199606551077
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-08-14,28.3,27.2,30.6,66.15198230632438,10.9,1009.0,1.6,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.82857142857143,0.48892496259405793,1009.0285714285714,0.8459989868304756,67.57201482613324,2.7887895913632033
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-08-15,28.5,26.9,29.8,67.31611573280274,9.5,1008.3,2.7,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.871428571428574,0.5376314900074192,1008.7857142857143,0.7603257447300549,67.65247428260854,2.769274957164633
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-08-16,28.3,27.4,29.6,67.68656565700779,13.0,1008.0,2.4,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.885714285714283,0.5490251100164265,1008.5,0.5830951894882012,68.10712046570775,2.403293553111421
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-08-17,33.94852892078197,30.87348101129085,36.408567248374865,70.3000162520879,16.5,1009.2,8.7,9,9.1667,92.8333,True,GENUINE_EVENT,REGIONAL_HEAT_EVENT,avg_temp,HIGH,EVT_3F4D6573,,,Regional regional heat event affecting whole Isolated Edge-Case cluster,27.6,33.94852892078197,28.79264698868314,2.335486087188268,1008.4714285714286,0.5345224838288971,68.67337835290726,2.383381882700324
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-08-18,32.96451358974481,30.750479094911203,34.932544251819124,74.02518254883994,18.3,1010.0,27.3,9,9.1667,92.8333,True,GENUINE_EVENT,REGIONAL_HEAT_EVENT,avg_temp,HIGH,EVT_3F4D6573,,,Regional regional heat event affecting whole Isolated Edge-Case cluster,26.8,32.96451358974481,29.659006072932396,2.6234609283016916,1008.6999999999999,0.7831560083007126,68.7960164187206,2.659244838767739
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-08-19,34.440536586300546,32.472505924226226,36.03956149923593,68.0875549962106,21.8,1009.3,1.2,9,9.1667,92.8333,True,GENUINE_EVENT,REGIONAL_HEAT_EVENT,avg_temp,HIGH,EVT_3F4D6573,,,Regional regional heat event affecting whole Isolated Edge-Case cluster,28.0,34.440536586300546,30.593368442403904,3.026356001233711,1008.9285714285714,0.6676183683200443,68.68734901730117,2.672265895851568
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-08-20,35.055546168198774,33.825527004402325,36.7775729975138,68.51300018282923,16.1,1010.0,0.3,9,9.1667,92.8333,True,GENUINE_EVENT,REGIONAL_HEAT_EVENT,avg_temp,HIGH,EVT_3F4D6573,,,Regional regional heat event affecting whole Isolated Edge-Case cluster,28.5,35.055546168198774,31.644160752146586,3.129517578445595,1009.1142857142858,0.7668736780586287,68.86863109658609,2.6001026541401675
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-08-21,28.2,27.3,29.5,70.59940026628173,8.6,1010.6,1.6,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,31.62987503786087,3.147503911085752,1009.3428571428573,0.9449111825250791,69.50397651943713,2.3577156139355786
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-08-22,28.1,26.8,29.4,69.53947784100382,13.4,1011.2,0.8,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,31.572732180718013,3.2166682584425823,1009.7571428571429,1.0422046229959034,69.82159967775158,2.154888694899358
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-08-23,28.1,26.4,29.7,70.83339744503026,11.9,1011.5,0.7,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,31.544160752146585,3.251284533221835,1010.2571428571429,0.8866738273986365,70.27114707604049,1.9541403111260998
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-08-24,28.3,27.6,29.6,66.3722846972131,13.7,1011.3,1.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,30.737228049177734,3.2560384078760096,1010.5571428571429,0.8223080178337004,69.71004256820125,2.446371894326241
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-08-25,27.6,25.3,28.9,67.3729166830027,17.3,1010.7,0.5,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,29.970868964928474,3.2756925962975525,1010.657142857143,0.7849780100063612,68.75971887308164,1.6547069803198706
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-08-26,26.7,25.4,27.8,73.3024759708131,24.6,1010.1,12.6,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.8650780240284,2.785145472501862,1010.7714285714285,0.5879747322098678,69.50470758373913,2.3355267665234196
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-08-27,26.1,24.4,27.7,76.08362530151717,30.3,1010.2,22.7,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.585714285714285,0.8571825387640065,1010.8000000000001,0.547722557507872,70.58622545783741,3.337639386532493
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-09-05,28.3,26.7,29.4,69.159232996702,34.6,1007.8,3.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.599999999999998,0.8698658900466606,1010.3999999999999,1.267543556123329,70.38048727646887,3.3808001163641794
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-09-06,28.0,25.6,29.4,68.08642067443954,39.1,1007.7,4.8,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.58571428571429,0.8610624666239811,1009.9,1.5567059238457643,70.1729076812454,3.484075110326553
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-09-07,27.9,26.0,29.4,69.99347319242023,38.4,1008.6,4.9,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.557142857142857,0.8443086774735573,1009.4857142857143,1.441560001560282,70.05291850230113,3.4719793690019594
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-09-08,28.3,27.0,29.4,67.63989082107115,34.4,1009.6,2.5,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.557142857142857,0.8443086774735573,1009.2428571428571,1.2094863136308978,70.2340050914237,3.2755135817801198
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-09-09,28.4,26.1,30.0,68.5528748014058,31.6,1008.8,1.1,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.671428571428574,0.9031690238899264,1008.9714285714286,1.0274795792217202,70.40257053690985,3.1309052831379516
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-09-10,28.7,27.6,30.0,65.21388468241197,27.9,1008.8,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.957142857142856,0.8599557020706287,1008.7857142857143,0.8989411761058771,69.2470574957097,3.366054663952267
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-09-11,28.6,27.2,29.8,61.37280418108505,26.8,1009.5,0.8,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.314285714285713,0.2911389784310268,1008.6857142857142,0.7403345447151649,67.14551162136225,2.9532943320372635
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-09-12,28.0,26.7,29.5,65.68815554068509,26.3,1009.8,3.4,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.27142857142857,0.31471831698771335,1008.9714285714286,0.7273565968979288,66.64964341335984,2.84837089346102
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-09-13,27.5,25.5,30.0,67.84964042958786,27.4,1009.0,3.9,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.199999999999996,0.42426406871188665,1009.1571428571427,0.46853368024841147,66.61581766409532,2.8298102160187057
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-09-14,27.2,25.7,29.0,73.07482119082825,29.2,1008.2,13.3,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.1,0.5656854249492121,1009.1000000000001,0.562731433874088,67.05601023529645,3.582381385434412
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-09-15,27.0,25.1,29.6,72.65177480677214,29.8,1008.1,17.4,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.914285714285715,0.6890296835129003,1008.8857142857142,0.6229729031816993,67.77199366182516,4.171010610466233
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-09-16,26.8,24.8,29.0,74.82024418997646,30.3,1008.6,20.1,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.685714285714283,0.762514636861857,1008.8571428571429,0.6320789583012655,68.66733214590668,4.963879870652585
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-09-17,26.8,25.5,29.4,72.42437571854722,31.3,1008.3,8.2,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.414285714285715,0.6743603671346069,1008.7857142857143,0.6669047194054987,69.697402293926,4.875147616163956
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-09-18,25.8,24.5,27.2,73.33860051991861,31.6,1007.3,16.2,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.014285714285716,0.6841748592978857,1008.4714285714286,0.7825477316972055,71.40680177090223,3.31932348664053
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-09-19,26.4,25.1,28.6,73.48991316225397,33.5,1006.6,13.6,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,26.785714285714285,0.5550632739564909,1008.0142857142857,0.8112306935137781,72.5213385739835,2.2003235678047477
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-09-20,27.2,24.6,28.6,74.11168455050483,33.2,1006.5,6.4,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,26.742857142857144,0.4995235825502863,1007.657142857143,0.8541216596758997,73.41591630554306,0.8317746455913754
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-09-21,27.5,25.1,29.2,75.1039243990941,33.2,1006.8,8.6,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,26.785714285714285,0.5550632739564902,1007.4571428571428,0.869592132090814,73.70578819243819,1.0243648306160016
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-09-22,27.4,26.2,29.4,72.31456334744549,34.6,1007.0,6.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,26.842857142857138,0.5996030432910296,1007.3000000000001,0.8326663997887425,73.6576151268201,1.0881373748767724
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-09-23,27.1,25.8,29.6,73.50686395348575,32.7,1008.2,5.3,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,26.88571428571429,0.6067085281214445,1007.2428571428571,0.7367883976156124,73.46998937875,0.9599351807992519
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-09-24,27.4,26.3,29.0,69.68942168947876,23.7,1008.8,2.9,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,26.971428571428568,0.6343350474165814,1007.3142857142857,0.8687703406342476,73.07928166031164,1.7155985246188086
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-09-25,27.4,25.9,29.4,68.6397380334084,17.5,1009.7,3.9,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.2,0.37859388972005226,1007.657142857143,1.2514753198502866,72.4080155908102,2.3856440143012674
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-09-26,28.1,26.8,29.6,67.71355842789454,13.6,1009.6,0.9,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.442857142857143,0.320713490294918,1008.0857142857143,1.3396872413984895,71.58282205733026,2.893918891494871
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-09-27,28.1,26.6,30.0,66.86440406366924,8.9,1009.9,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.571428571428573,0.3817254061682042,1008.5714285714286,1.2841524905756754,70.5474962734966,3.125529976556819
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-09-28,27.3,26.3,29.4,67.37340819076103,12.3,1010.4,2.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.54285714285714,0.395209408023738,1009.0857142857142,1.1725024114116285,69.44313681516333,2.562230636473198
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-09-29,27.8,26.3,29.2,67.20574580803941,10.6,1010.5,4.1,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.6,0.39999999999999036,1009.5857142857142,0.8315218406229015,68.7133057381053,2.3245934909169303
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-09-30,27.8,26.0,29.2,67.3123702101309,16.1,1010.2,1.3,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.699999999999996,0.33665016461204544,1009.8714285714286,0.5822779568660181,67.82837806048317,0.9937429593067241
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-10-01,27.9,25.3,29.6,67.97003936816547,18.0,1009.1,3.3,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.771428571428572,0.31471831698774105,1009.9142857142857,0.4947341758625037,67.58275201458129,0.5858625935493355
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-10-02,27.6,25.2,30.0,68.65394246468705,20.9,1009.7,7.5,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.800000000000004,0.2828427124745736,1009.9142857142857,0.4947341758625037,67.58478121904967,0.590142720566882
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-10-03,27.1,25.7,29.0,69.44607884642708,19.0,1010.2,2.9,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.657142857142862,0.3505098327538473,1010.0,0.4830458915442855,67.83228413598287,0.9227361499690016
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-10-04,27.1,25.6,28.9,67.76568828616838,14.3,1010.2,2.2,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.514285714285712,0.3436498771936893,1010.0428571428572,0.48599431703978563,67.96103902491133,0.8226228821709269
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-10-05,26.6,25.1,28.7,71.34977659456426,11.4,1010.4,15.5,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.414285714285715,0.4879500364742745,1010.0428571428572,0.48599431703978563,68.52909165402608,1.4685421472926656
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-10-06,26.8,25.1,28.2,68.49615174535374,8.6,1010.4,4.3,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.271428571428572,0.5023753102820357,1010.0285714285716,0.4715728494998838,68.7134353593567,1.3510279313592608
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-10-07,27.5,25.5,29.4,67.52219255670782,13.3,1010.9,4.9,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.22857142857143,0.4608480795023183,1010.1285714285714,0.5765248931186299,68.74340998029626,1.3166526588956275
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-10-08,26.7,24.8,27.6,70.8388332490577,11.1,1011.2,14.9,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.057142857142857,0.3866830866793213,1010.4285714285714,0.4923220007124304,69.15323767756658,1.473003209233363
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-10-09,27.8,26.6,29.4,63.55313243694604,8.3,1010.1,3.1,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.08571428571429,0.43752550946042784,1010.4857142857144,0.4099941927634874,68.42455053074643,2.5952976392348326
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-10-10,27.7,27.0,29.6,65.68861758494349,8.9,1009.4,3.6,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.17142857142857,0.49569575922567066,1010.3714285714285,0.5794085654517285,67.8877703505345,2.7336879018529374
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-10-11,28.1,26.8,29.4,65.38613890071902,9.1,1009.1,0.4,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.314285714285713,0.6039552175136185,1010.2142857142857,0.7559289460214199,67.54783472404172,2.894611647457398
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-10-12,27.4,25.2,29.0,65.4703383196414,17.5,1050.0,4.0,9,9.1667,92.8333,True,SENSOR_FAULT,SUDDEN_SPIKE,air_pressure,HIGH,EVT_25E662F9,,,Sudden 48% spike in air_pressure — likely sensor glitch,1008.9,1050.0,27.428571428571427,0.5154748157905431,1015.8714285714286,15.068036178803158,66.70791497048131,2.421970014750219
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-10-13,27.7,25.9,29.6,67.87434032781536,24.6,1008.3,9.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.557142857142857,0.43915503282683815,1015.5714285714286,15.21531183662434,66.61908476797583,2.3559553699501183
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-10-14,27.2,26.2,28.2,70.31547882657622,26.3,1008.2,11.7,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.514285714285712,0.45981362684089044,1015.1857142857143,15.38672897569313,67.01812566367133,2.739715439436049
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-10-15,26.7,25.2,28.2,73.1885068252127,21.9,1009.2,14.4,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.514285714285712,0.45981362684089044,1014.9,15.491287874157067,67.35379331740775,3.3596461109226503
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-10-16,27.5,25.8,29.5,67.11225411689414,12.0,1009.7,1.1,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.471428571428568,0.4423960733486359,1014.842857142857,15.512667634641788,67.86223927168605,2.930501350223884
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-10-17,27.1,26.2,29.0,73.94253999766443,16.1,1010.1,15.7,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.38571428571429,0.4488079449258727,1014.9428571428572,15.47394122849324,69.04137104493189,3.5128334359528965
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-10-18,26.3,24.8,27.6,74.2262533003294,16.6,1010.2,14.7,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.12857142857143,0.48550415622765014,1015.1,15.410169802222788,70.30424453059052,3.5683406129759385
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-10-19,25.9,24.4,29.0,74.51269647107343,18.6,1010.8,40.3,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,26.914285714285715,0.6491753010001458,1009.5,0.98319208025169,71.5960099807951,3.1374655645383656
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-10-20,26.0,24.5,28.4,73.20326426718948,27.3,1010.8,24.1,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,26.67142857142857,0.6237368187366389,1009.8571428571429,0.9271050693028102,72.35728482927712,2.6999323010860277
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-10-21,27.2,25.9,29.4,69.92047241123426,30.9,1010.6,7.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,26.67142857142857,0.6237368187366389,1010.1999999999999,0.5972157622418368,72.30085534137112,2.753319196322002
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-10-22,27.6,25.1,29.2,66.24464967200552,31.1,1010.1,7.3,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,26.800000000000004,0.7164728420068714,1010.3285714285714,0.4151878519230642,71.30887574805581,3.523401219915812
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-10-23,26.9,25.4,29.2,70.29128006310201,26.1,1010.1,21.3,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,26.714285714285715,0.6517376042257987,1010.3857142857144,0.33380918416386474,71.76302231179979,3.067742413469652
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-10-24,26.4,25.0,28.3,69.52605314389365,21.7,1010.8,19.7,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,26.61428571428571,0.6362090102804225,1010.4857142857143,0.3387652649926399,71.13209561840397,2.998152635665702
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-10-25,26.5,25.2,28.4,67.32686021618376,15.8,1010.8,11.9,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,26.642857142857142,0.6241184258807752,1010.5714285714286,0.3302235894833914,70.1464680349546,2.945032199410702
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-10-26,27.6,25.9,29.2,63.56171993908926,18.3,1009.9,1.5,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,26.885714285714283,0.617599037749115,1010.4428571428572,0.3952094080283219,68.5820428160997,3.1411850419150023
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-10-27,27.7,25.9,29.4,60.292565941626414,19.7,1009.0,3.7,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.12857142857143,0.5407226205560359,1010.1857142857143,0.6362090102831073,66.73765734101927,3.7137064929103767
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-10-28,28.1,27.0,29.4,59.1672775079501,16.4,1008.8,1.4,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.25714285714286,0.6553806600166271,1009.9285714285714,0.7867957924716052,65.2014866405501,4.347629461208414
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-10-29,27.4,25.9,28.6,62.01914445239176,13.8,1009.8,1.7,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.228571428571428,0.6421689437998194,1009.8857142857142,0.7840675383953124,64.59784303774813,4.470266679027033
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-10-30,27.2,25.5,29.0,63.36669966607992,16.1,1010.9,2.9,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.271428571428572,0.6264031867583134,1010.0,0.8736894948073767,63.608617266744986,3.700230185351824
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2024-10-31,26.8,25.3,29.6,66.74241404797637,13.4,1011.5,2.8,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.32857142857143,0.5468524655221276,1010.1000000000001,1.009950493837936,63.2109545387568,3.0508989368383004
