cluster,station_name,state,district,date_of_record,avg_temp,min_temp,max_temp,relative_humidity,wind_speed,air_pressure,rainfall,elevation,latitude,longitude,is_injected,anomaly_category,anomaly_type,affected_feature,severity,anomaly_id,event_start,event_end,description,original_value,modified_value,avg_temp_rolling_mean_7d,avg_temp_rolling_std_7d,air_pressure_rolling_mean_7d,air_pressure_rolling_std_7d,relative_humidity_rolling_mean_7d,relative_humidity_rolling_std_7d,physics_flag,physics_severity,physics_reasons
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-01-18,26.7,25.2,27.7,55.92904619348895,21.7,1013.0,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,26.528571428571432,0.3773340063935053,1011.5142857142856,0.9136530549190768,58.22902908257368,1.2232364297184637,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-01-19,26.8,25.8,28.0,53.001579108845085,26.2,1012.1,0.8,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,26.61428571428571,0.3579039509355172,1011.7571428571428,0.7849780100051962,57.30099466435723,2.1857688102666666,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-01-20,27.3,26.1,29.0,53.34575351175588,26.5,1011.3,0.4,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,26.7,0.443471156521679,1011.7142857142856,0.8029706749085713,56.639535017159176,2.6073981016258263,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-01-21,27.7,26.7,28.8,52.62207190145706,24.3,1010.6,0.5,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,26.77142857142857,0.5618845839799217,1011.6571428571428,0.8734169352939796,55.94621905801405,2.96838548131748,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-01-22,27.5,26.8,28.7,53.68326287828191,20.5,1010.2,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,26.914285714285715,0.6067085281213972,1011.5857142857144,0.9788233947430862,55.17213113682271,2.7029667243567785,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-01-23,27.2,26.4,28.1,55.00624186326731,21.3,1010.2,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.042857142857144,0.5472876844254719,1011.3857142857142,1.1096975134826472,54.621172852090645,2.164742705559421,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-01-24,27.2,26.4,28.1,53.484062807308575,23.5,1009.8,0.2,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.2,0.3559026084010084,1011.0285714285716,1.1672107574820194,53.86743118062925,1.1762087853236964,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-01-25,26.2,24.9,28.2,54.38226109876018,20.6,1009.8,5.1,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.128571428571423,0.4956957592256225,1010.5714285714286,0.8499299691041642,53.64646188138228,0.8138185716036911,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-01-26,27.0,24.7,28.4,53.41989481231146,26.4,1009.9,1.9,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.15714285714285,0.4790864322059099,1010.2571428571428,0.5411627692823398,53.70622126759177,0.7729019517068461,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-01-27,27.3,25.3,28.8,50.98920333233954,26.6,1009.3,0.8,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.15714285714285,0.4790864322059099,1009.9714285714284,0.4111540089158798,53.36957124196086,1.2937787897535995,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-01-28,27.3,25.7,28.3,52.93649440303696,29.9,1008.3,2.9,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.1,0.4242640687119085,1009.6428571428572,0.6654751256484717,53.41448874218656,1.2687171048261514,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-01-29,26.2,24.9,27.4,60.73754301176933,33.8,1008.4,16.6,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,26.914285714285715,0.4980915960897518,1009.3857142857142,0.7559289460180991,54.42224304697048,3.0578794853028666,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-01-30,26.5,24.8,27.7,58.61913183132637,34.2,1009.7,13.1,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,26.814285714285717,0.501426536422414,1009.3142857142856,0.686606562325151,54.93837018526464,3.4523391097063065,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-01-31,26.3,25.1,28.2,59.20781918582338,24.4,1009.9,9.6,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,26.685714285714287,0.5014265364224251,1009.3285714285712,0.6993193970190035,55.75604966790961,3.718083256976871,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-02-01,26.6,24.8,27.7,59.82547811355564,20.1,1009.7,6.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,26.742857142857144,0.4577377082170777,1009.3142857142858,0.6890296835124824,56.533652098594665,3.945147920651515,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-02-02,27.3,26.3,28.6,56.937236699766416,18.2,1009.8,0.5,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,26.785714285714285,0.4980915960897633,1009.3,0.6757711644233274,57.03612951108824,3.6987647473375698,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-02-03,27.3,26.5,28.4,56.40126058320937,19.0,1009.8,1.1,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,26.785714285714285,0.4980915960897633,1009.3714285714284,0.7016986193376811,57.80928054692679,2.6375041425466503,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-02-04,26.2,24.9,26.9,60.10382006578462,21.7,1009.1,16.2,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,26.628571428571423,0.4820590756131186,1009.4857142857144,0.5459809869352396,58.83318421303358,1.6289456911834332,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-02-05,27.4,25.8,29.0,54.943555938896985,20.8,1009.2,0.7,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,26.8,0.5163977794943304,1009.6,0.3162277660162872,58.00547177405184,1.941977295356288,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-02-06,27.4,26.6,28.6,57.63101395618469,19.2,1009.9,1.9,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,26.928571428571427,0.540722620556003,1009.6285714285714,0.3352326839385365,57.86431207760302,1.9257817662027137,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-02-07,27.5,26.6,28.5,55.29981490225451,19.3,1010.1,0.1,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.1,0.496655480858365,1009.657142857143,0.3690399384757605,57.30602575137889,2.034767043358348,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-02-08,27.4,26.5,28.4,52.049749974139765,22.8,1010.0,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.214285714285715,0.4525062483125331,1009.7,0.3915780041487283,56.19520744574805,2.4995011238467058,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-02-09,27.5,26.6,28.6,51.53390183429523,23.4,1010.0,0.3,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.24285714285714,0.4649628761422286,1009.7285714285716,0.4070801956790439,55.42330246496645,3.013617336433658,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-02-10,27.1,26.1,28.4,59.03060239299331,21.5,1010.9,6.6,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.214285714285715,0.4670066788550429,1009.8857142857142,0.6039552175135806,55.79892272350701,3.3055487023600008,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-02-11,27.4,26.7,28.4,57.89443918955245,20.5,1010.8,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.38571428571429,0.1345185418267867,1010.1285714285714,0.5765248931149489,55.48329688404528,2.9075082052108634,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-02-12,27.4,26.6,28.6,56.61633536959159,17.1,1011.5,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.385714285714283,0.1345185418267867,1010.4571428571428,0.6133436852133839,55.722265374144506,2.9244469028988505,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-02-13,27.2,26.3,29.2,58.63883834080782,17.6,1011.6,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.357142857142858,0.1511857892035879,1010.7,0.6879922480190389,55.86624028623352,3.0559317569960407,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-02-14,27.1,26.4,28.1,57.944189602241536,18.9,1011.0,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.3,0.1632993161854615,1010.8285714285714,0.6395683067888375,56.24400810051738,3.136622105977006,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-02-15,27.0,25.9,28.0,56.82698552658241,19.9,1010.5,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.24285714285714,0.1902379462422068,1010.9,0.553774924195635,56.9264703222949,2.533711640846392,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-02-16,27.6,26.7,29.0,55.56957475543759,21.8,1010.7,0.7,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.257142857142856,0.2149196970741673,1011.0,0.4082482904655198,57.50299502531524,1.221534118980684,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-02-17,27.5,26.7,29.8,56.9288114394452,22.0,1011.3,2.4,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.314285714285717,0.2193062655174486,1011.0571428571428,0.4197504927833958,57.20273917480837,1.026149852048655,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-02-18,26.8,25.1,28.8,55.00977023816082,22.8,1011.6,3.5,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.228571428571428,0.2870208222079543,1011.1714285714286,0.4461475305873587,56.79064361032385,1.2556409837201847,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-02-19,27.6,26.5,29.4,53.33900130223135,19.2,1011.5,0.2,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.257142857142856,0.3154739442866639,1011.1714285714286,0.4461475305873587,56.32245302927239,1.8169956888096477,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-02-20,27.3,26.5,28.3,57.45865554251469,18.7,1011.6,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.27142857142857,0.3147183169877366,1011.1714285714286,0.4461475305873587,56.15385548665909,1.6090980557904455,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-02-21,27.3,26.3,28.3,56.60157836766654,20.9,1011.9,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.300000000000004,0.3055050463303436,1011.3,0.5131601439463771,55.96205388171981,1.4301995118426647,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-02-22,27.5,26.6,28.8,56.76473998342252,21.6,1011.3,1.3,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.371428571428574,0.2811540841737585,1011.4142857142856,0.376069902319293,55.95316166126839,1.4241060698171362,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-02-23,27.6,26.7,28.9,58.49196383876587,19.4,1011.4,0.2,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.371428571428574,0.2811540841737585,1011.5142857142856,0.2115700942097547,56.37064581602957,1.6954249729956663,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-02-24,27.5,26.7,28.8,58.0493778086722,22.8,1011.7,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.371428571428574,0.2811540841737585,1011.5714285714286,0.1976047040171898,56.53072672591914,1.80619332623086,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-02-25,27.4,26.4,28.6,56.8386773830572,22.8,1012.7,0.8,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.457142857142856,0.127241802055907,1011.7285714285716,0.4715728494976111,56.79199917519005,1.6771845411614963,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-02-26,27.1,24.4,29.0,59.97986079791455,26.6,1013.4,9.7,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.38571428571429,0.1676163419693987,1012.0,0.7702813338878443,57.74069338885908,1.2122163137757396,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-02-27,28.1,27.3,29.6,55.09705018547204,30.1,1013.7,0.5,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.5,0.3109126351028884,1012.3,0.9712534856238264,57.40332119499584,1.5774121427200445,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-02-28,27.9,26.9,29.2,57.06043443957862,23.4,1014.3,0.7,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.585714285714285,0.3287784027201089,1012.6428571428572,1.2025765988883754,57.46887206241187,1.5477982082266304,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-03-01,27.9,27.1,29.4,56.75160605848657,23.4,1013.7,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.642857142857142,0.3457221565415684,1012.9857142857144,1.0930516478034038,57.466995787421006,1.5488016686677275,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-03-02,27.8,26.6,28.8,58.26693384769425,17.5,1013.3,1.4,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.67142857142857,0.3498298906338527,1013.2571428571428,0.840351400424012,57.43484864583935,1.526151312737403,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-03-03,27.4,23.9,29.3,58.35372132303374,16.2,1014.9,3.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.65714285714285,0.3598941643368948,1013.7142857142856,0.7128079952552547,57.47832629074814,1.5507135853049063,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-03-04,27.6,24.8,29.6,55.05507513416087,17.7,1014.6,0.2,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.685714285714283,0.3436498771936022,1013.9857142857144,0.6175990377529873,57.22352596947723,1.799852251281034,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-03-05,27.8,26.7,29.0,54.70576196135927,21.4,1014.1,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.785714285714285,0.2267786838053858,1014.0857142857144,0.561036455826917,56.47008327854077,1.538659126917965,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-03-06,27.7,26.8,29.4,56.36179179197077,21.4,1013.3,1.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.728571428571428,0.17994708216831,1014.0285714285714,0.6237368187405025,56.65076065089773,1.42025986086564,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-03-07,27.9,26.9,29.4,58.19597161634511,23.0,1012.6,0.4,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.728571428571428,0.17994708216831,1013.7857142857144,0.8050436249669789,56.81298024757866,1.5350606049975024,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-03-08,27.8,26.6,29.6,61.26602038825149,20.6,1012.5,0.5,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.714285714285715,0.1676163419693184,1013.6142857142856,0.9423880506987814,57.45789658040222,2.2749669058050745,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-03-09,28.1,26.8,29.6,60.499359887743054,21.3,1011.2,1.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.75714285714286,0.2225394561055265,1013.3142857142858,1.318368399992795,57.77681458612346,2.5474445831221506,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-03-10,27.9,27.0,29.6,55.99039347598311,19.5,1011.4,1.6,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.82857142857143,0.1603567451472308,1012.8142857142856,1.2798809468459087,57.43919632225909,2.613982267839301,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-03-11,28.0,26.9,29.4,54.24369938344995,17.2,1011.6,0.8,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.885714285714283,0.1345185418266277,1012.3857142857144,1.0668154658134514,57.32328550072896,2.7516824973106635,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-03-12,27.8,26.4,29.3,52.94590126243904,11.4,1011.4,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.885714285714283,0.1345185418266277,1012.0,0.7979139469077206,57.071876829454645,3.090257768282083,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-03-13,28.1,26.5,29.8,52.659556706208576,16.4,1010.3,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.942857142857143,0.1272418020557555,1011.5714285714286,0.7889112449343404,56.54298610291719,3.5191009446493,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-03-14,28.2,27.2,29.8,53.765759926966005,18.1,1009.7,0.3,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.985714285714288,0.1573591584936233,1011.157142857143,0.9107819769441824,55.91009871872018,3.5702760815060675,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-03-15,27.8,26.8,29.6,54.15174384435769,16.8,1009.9,1.2,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.985714285714288,0.1573591584936233,1010.7857142857144,0.7946247991541877,54.89377349816392,2.697428529961918,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-03-16,28.1,26.9,29.8,52.46764955479025,19.3,1010.7,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,27.985714285714288,0.1573591584936233,1010.7142857142856,0.7733661733599719,53.74638630774208,1.2182447147353497,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-03-17,28.2,26.8,29.6,53.889965485528165,19.0,1010.3,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.02857142857143,0.1704336206490144,1010.5571428571428,0.720780000781048,53.44632516624853,0.737056205299125,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-03-18,28.2,27.2,29.4,53.3990139739909,18.3,1009.7,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.057142857142853,0.1812653934347475,1010.2857142857144,0.6121780008819521,53.3256558220401,0.6485902880932353,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-03-19,28.1,26.4,30.0,52.26566749194424,10.3,1009.7,0.2,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.1,0.1414213562369837,1010.0428571428572,0.3952094080259713,53.22847956911226,0.7568878534634694,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-03-20,28.0,25.8,29.5,53.74409374233319,10.5,1009.4,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.08571428571429,0.1463850109419688,1009.9142857142856,0.4413183712056221,53.383413431415775,0.7315996829091784,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-03-21,28.4,27.2,29.8,54.74972601141425,14.1,1009.3,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.11428571428571,0.1864454471469104,1009.8571428571428,0.4961758520848479,53.52398001490838,0.893843484531435,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-03-22,28.3,27.1,29.7,55.16101775445655,11.6,1008.9,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.185714285714287,0.1345185418265435,1009.7142857142856,0.6121780008816625,53.668162002065365,1.0750211677165564,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-03-23,28.0,26.1,29.8,56.36639528507772,7.1,1009.5,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.17142857142857,0.1496026483082933,1009.5428571428572,0.4314979445975634,54.22512567782072,1.3292727351794162,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-03-24,28.1,26.4,30.0,54.5835171551912,9.6,1010.1,1.6,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.15714285714285,0.151185789203372,1009.5142857142856,0.3760699023187294,54.32420448777258,1.325970829834501,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-03-25,28.2,25.7,29.7,53.32959220209702,12.0,1010.5,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.157142857142865,0.151185789203372,1009.6285714285714,0.5313952882577166,54.31428709178774,1.334277549728397,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-03-26,28.4,27.3,29.8,53.96670887997095,12.8,1009.4,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.2,0.1732050807565992,1009.5857142857142,0.5367450401231026,54.55729300436298,1.0159055658127698,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-03-27,28.1,26.9,29.4,55.623817049503074,12.0,1009.3,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.214285714285715,0.1573591584935671,1009.5714285714286,0.5437961803063682,54.82582490538726,1.0135580511181186,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-03-28,28.1,26.7,29.8,58.71910288148646,10.4,1009.9,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.17142857142857,0.1380131118681166,1009.6571428571428,0.5411627692836044,55.39287874396899,1.7825436649388038,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-03-29,28.3,26.4,29.8,59.853881665781245,11.4,1010.8,1.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.17142857142857,0.1380131118681166,1009.9285714285714,0.5736267244901482,56.06328787415824,2.4414961342570325,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-03-30,28.2,26.3,30.0,60.81555076066976,11.2,1010.1,1.1,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.2,0.1154700538374915,1010.0142857142856,0.5429197958848281,56.69888151352853,3.039454275596643,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-03-31,28.3,24.8,29.9,59.93907783972693,8.5,1009.8,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.22857142857143,0.1112697280523772,1009.9714285714284,0.5468524655236744,57.46396161131934,3.09182704163175,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-04-01,28.7,27.5,30.2,56.89729916739026,10.2,1009.7,0.1,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.3,0.2081665999463536,1009.8571428571428,0.4995235825518925,57.973634034932665,2.5418530245306847,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-04-02,28.1,24.0,30.0,55.216575164483935,8.8,1009.9,0.3,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.25714285714286,0.2149196970739798,1009.9285714285714,0.4572172558525036,58.15218636129167,2.23937709623354,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-04-03,28.4,26.9,30.2,58.06395694764624,8.0,1009.6,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.3,0.2081665999463536,1009.9714285714286,0.3988077469775223,58.50077777531211,1.9516394778898205,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-04-04,28.4,26.0,30.0,55.40448321378069,9.3,1009.9,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.342857142857145,0.1902379462419759,1009.9714285714286,0.3988077469775223,58.02726067992558,2.2665401309914563,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-04-05,28.5,27.4,29.9,52.22736240895695,13.1,1010.1,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.371428571428574,0.197604704011584,1009.8714285714286,0.1889822365089742,56.93775792895068,2.966939697435529,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-04-06,28.6,27.0,30.1,53.00923818425382,8.7,1010.1,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.428571428571427,0.197604704011574,1009.8714285714284,0.1889822365089742,55.82257041803412,2.7235661321303586,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-04-07,28.5,26.3,30.2,50.97368364564306,10.7,1011.1,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.457142857142856,0.1902379462419549,1010.0571428571428,0.4961758520849317,54.54179981887928,2.568732863414925,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-04-08,28.8,26.9,30.6,51.133963247570925,8.9,1012.1,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.47142857142857,0.2138089935296583,1010.4,0.8850612031578471,53.71846611604796,2.6111988100587373,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-04-09,29.0,27.1,30.4,53.24772276742656,11.8,1012.0,0.1,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.6,0.2236067977496888,1010.7,1.0311805532181717,53.43720148789689,2.527635766081157,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-04-10,29.1,27.0,30.7,49.822188877668296,8.8,1011.2,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.7,0.2708012801542781,1010.9285714285714,0.9178131358741118,52.25980604932862,1.8389890951416157,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-04-11,29.3,27.2,30.8,51.009073260483326,8.3,1010.5,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.828571428571426,0.3147183169875415,1011.0142857142856,0.8295150620075487,51.6318903417147,1.238727602669207,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-04-12,29.4,27.8,31.1,51.68066313817221,11.0,1010.3,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,28.957142857142856,0.3408672412983046,1011.0428571428572,0.7955231881342715,51.55379044588831,1.2118698423235303,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-04-13,29.0,26.0,30.5,50.00494357286493,13.7,1010.1,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,29.014285714285712,0.3023715784071101,1011.0428571428572,0.7955231881342715,51.12460550140418,1.140392592440432,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-04-14,28.9,27.5,30.7,50.87708981537904,12.1,1010.0,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,29.071428571428573,0.2138089935295438,1010.8857142857142,0.8858678822284782,51.11080638279504,1.143104346937136,PASS,,[]
Isolated Edge-Case,Car Nicobar,AN,Nicobar,2023-04-15,29.1,27.5,30.8,49.30253499321739,13.7,1009.7,0.0,9,9.1667,92.8333,False,NORMAL,,,,,,,,,,29.11428571428571,0.1772810520850962,1010.5428571428572,0.797615493952011,50.849173775030245,1.3310567929141772,PASS,,[]
